id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
711634,948,4/3/2015 17:30,San Francisco Caltrain 2 (330 Townsend),69,4/3/2015 17:46,Golden Gate at Polk,59,484,Subscriber,94107
711630,1750,4/3/2015 17:29,Clay at Battery,41,4/3/2015 17:59,Market at 4th,76,456,Customer,94109
711629,682,4/3/2015 17:29,Townsend at 7th,65,4/3/2015 17:41,Market at 10th,67,317,Subscriber,94103
711628,407,4/3/2015 17:29,Post at Kearny,47,4/3/2015 17:36,Temporary Transbay Terminal (Howard at Beale),55,600,Subscriber,94105
711627,673,4/3/2015 17:29,Santa Clara County Civic Center,80,4/3/2015 17:40,San Pedro Square,6,208,Subscriber,95110
711626,450,4/3/2015 17:29,Mechanics Plaza (Market at Battery),75,4/3/2015 17:36,Broadway St at Battery St,82,577,Subscriber,94131
711623,244,4/3/2015 17:28,Mechanics Plaza (Market at Battery),75,4/3/2015 17:32,Market at 4th,76,392,Subscriber,94105
711622,272,4/3/2015 17:27,Castro Street and El Camino Real,32,4/3/2015 17:32,Mountain View Caltrain Station,28,98,Subscriber,94107
711621,964,4/3/2015 17:27,Embarcadero at Vallejo,48,4/3/2015 17:43,San Francisco Caltrain (Townsend at 4th),70,428,Subscriber,94404
711619,301,4/3/2015 17:27,Powell Street BART,39,4/3/2015 17:32,Market at Sansome,77,621,Subscriber,94103
711618,531,4/3/2015 17:26,Beale at Market,56,4/3/2015 17:35,Powell Street BART,39,348,Subscriber,94107
711617,797,4/3/2015 17:26,San Jose Civic Center,3,4/3/2015 17:40,Arena Green / SAP Center,14,82,Customer,2097
711614,331,4/3/2015 17:26,Market at 4th,76,4/3/2015 17:31,Temporary Transbay Terminal (Howard at Beale),55,222,Subscriber,94706
711612,192,4/3/2015 17:25,Broadway St at Battery St,82,4/3/2015 17:28,Clay at Battery,41,461,Subscriber,94105
711611,124,4/3/2015 17:23,Howard at 2nd,63,4/3/2015 17:25,2nd at Folsom,62,134,Subscriber,94107
711610,401,4/3/2015 17:23,Powell Street BART,39,4/3/2015 17:30,Steuart at Market,74,570,Subscriber,94592
711608,925,4/3/2015 17:22,Market at Sansome,77,4/3/2015 17:37,South Van Ness at Market,66,475,Subscriber,94105
711607,934,4/3/2015 17:22,San Francisco Caltrain 2 (330 Townsend),69,4/3/2015 17:38,Embarcadero at Folsom,51,508,Customer,94107
711606,935,4/3/2015 17:22,San Francisco Caltrain 2 (330 Townsend),69,4/3/2015 17:37,Embarcadero at Folsom,51,312,Customer,94107
711605,409,4/3/2015 17:22,Market at Sansome,77,4/3/2015 17:28,Civic Center BART (7th at Market),72,468,Subscriber,94110
711604,838,4/3/2015 17:22,Townsend at 7th,65,4/3/2015 17:35,Spear at Folsom,49,327,Subscriber,94105
711603,836,4/3/2015 17:21,Post at Kearny,47,4/3/2015 17:35,Golden Gate at Polk,59,324,Subscriber,94117
711602,304,4/3/2015 17:21,Mechanics Plaza (Market at Battery),75,4/3/2015 17:26,Market at 4th,76,446,Subscriber,94105
711601,435,4/3/2015 17:21,Embarcadero at Folsom,51,4/3/2015 17:29,San Francisco Caltrain (Townsend at 4th),70,212,Subscriber,94303
711600,133,4/3/2015 17:21,Commercial at Montgomery,45,4/3/2015 17:23,Broadway St at Battery St,82,461,Subscriber,94107
711599,560,4/3/2015 17:20,Golden Gate at Polk,59,4/3/2015 17:30,Temporary Transbay Terminal (Howard at Beale),55,602,Subscriber,94610
711598,1198,4/3/2015 17:19,Davis at Jackson,42,4/3/2015 17:39,Market at 10th,67,619,Subscriber,94103
711597,267,4/3/2015 17:19,Santa Clara at Almaden,4,4/3/2015 17:23,San Jose Diridon Caltrain Station,2,126,Subscriber,94403
711596,842,4/3/2015 17:17,Civic Center BART (7th at Market),72,4/3/2015 17:31,Embarcadero at Sansome,60,624,Subscriber,94111
711595,343,4/3/2015 17:18,2nd at South Park,64,4/3/2015 17:24,Market at Sansome,77,315,Subscriber,94610
711594,184,4/3/2015 17:18,San Francisco Caltrain (Townsend at 4th),70,4/3/2015 17:21,2nd at South Park,64,402,Subscriber,94107
711593,669,4/3/2015 17:17,San Antonio Shopping Center,31,4/3/2015 17:28,Mountain View Caltrain Station,28,195,Subscriber,94133
711592,870,4/3/2015 17:17,Beale at Market,56,4/3/2015 17:32,Market at 10th,67,325,Subscriber,94102
711591,375,4/3/2015 17:17,5th at Howard,57,4/3/2015 17:23,Temporary Transbay Terminal (Howard at Beale),55,592,Subscriber,94170
711590,804,4/3/2015 17:17,San Francisco Caltrain (Townsend at 4th),70,4/3/2015 17:30,Harry Bridges Plaza (Ferry Building),50,86,Subscriber,94501
711589,251,4/3/2015 17:16,San Jose Diridon Caltrain Station,2,4/3/2015 17:20,Santa Clara at Almaden,4,92,Subscriber,95110
711588,394,4/3/2015 17:16,Embarcadero at Sansome,60,4/3/2015 17:22,Harry Bridges Plaza (Ferry Building),50,388,Subscriber,94102
711586,377,4/3/2015 17:15,Harry Bridges Plaza (Ferry Building),50,4/3/2015 17:21,Embarcadero at Sansome,60,321,Subscriber,94133
711585,430,4/3/2015 17:15,Yerba Buena Center of the Arts (3rd @ Howard),68,4/3/2015 17:22,San Francisco Caltrain (Townsend at 4th),70,607,Subscriber,94087
711584,779,4/3/2015 17:12,Mechanics Plaza (Market at Battery),75,4/3/2015 17:25,South Van Ness at Market,66,437,Subscriber,94114
711583,652,4/3/2015 17:13,Embarcadero at Folsom,51,4/3/2015 17:24,San Francisco Caltrain (Townsend at 4th),70,355,Subscriber,94087
711582,308,4/3/2015 17:13,Spear at Folsom,49,4/3/2015 17:18,Harry Bridges Plaza (Ferry Building),50,274,Subscriber,94534
711581,645,4/3/2015 17:11,Spear at Folsom,49,4/3/2015 17:22,Townsend at 7th,65,317,Subscriber,94403
711580,864,4/3/2015 17:11,Embarcadero at Vallejo,48,4/3/2015 17:26,Market at 4th,76,222,Subscriber,94111
711579,262,4/3/2015 17:11,South Van Ness at Market,66,4/3/2015 17:15,Civic Center BART (7th at Market),72,386,Subscriber,94127
711578,652,4/3/2015 17:11,San Francisco Caltrain (Townsend at 4th),70,4/3/2015 17:22,5th at Howard,57,561,Subscriber,94107
711577,512,4/3/2015 17:10,St James Park,13,4/3/2015 17:19,San Jose Diridon Caltrain Station,2,25,Subscriber,94105
711576,277,4/3/2015 17:10,5th at Howard,57,4/3/2015 17:14,Civic Center BART (7th at Market),72,391,Subscriber,95035
711575,400,4/3/2015 17:09,2nd at Townsend,61,4/3/2015 17:16,Harry Bridges Plaza (Ferry Building),50,371,Subscriber,94612
711574,807,4/3/2015 17:09,Market at Sansome,77,4/3/2015 17:22,Embarcadero at Sansome,60,431,Customer,94134
711573,396,4/3/2015 17:09,Market at Sansome,77,4/3/2015 17:15,Broadway St at Battery St,82,567,Subscriber,94107
711572,809,4/3/2015 17:09,Market at Sansome,77,4/3/2015 17:22,Embarcadero at Sansome,60,429,Customer,94134
711571,1003,4/3/2015 17:07,Market at 10th,67,4/3/2015 17:24,Market at Sansome,77,421,Subscriber,94109
711570,491,4/3/2015 17:07,Market at 10th,67,4/3/2015 17:16,San Francisco Caltrain 2 (330 Townsend),69,559,Subscriber,94061
711569,654,4/3/2015 17:07,Market at 10th,67,4/3/2015 17:18,San Francisco Caltrain 2 (330 Townsend),69,312,Subscriber,94108
711568,885,4/3/2015 17:06,Park at Olive,38,4/3/2015 17:21,Palo Alto Caltrain Station,34,142,Subscriber,94002
711567,333,4/3/2015 17:07,Embarcadero at Sansome,60,4/3/2015 17:12,Steuart at Market,74,541,Subscriber,94597
711566,341,4/3/2015 17:07,Howard at 2nd,63,4/3/2015 17:12,Harry Bridges Plaza (Ferry Building),50,528,Subscriber,94590
711565,146,4/3/2015 17:06,Temporary Transbay Terminal (Howard at Beale),55,4/3/2015 17:09,Howard at 2nd,63,440,Subscriber,94602
711564,347,4/3/2015 17:06,Embarcadero at Vallejo,48,4/3/2015 17:12,Embarcadero at Folsom,51,379,Subscriber,94547
711563,641,4/3/2015 17:06,San Francisco Caltrain (Townsend at 4th),70,4/3/2015 17:17,Temporary Transbay Terminal (Howard at Beale),55,498,Subscriber,94602
711562,919,4/3/2015 17:06,Steuart at Market,74,4/3/2015 17:22,San Francisco Caltrain (Townsend at 4th),70,534,Subscriber,94107
711561,2798,4/3/2015 17:05,Embarcadero at Bryant,54,4/3/2015 17:52,Market at 10th,67,423,Customer,94105
711560,525,4/3/2015 17:06,MLK Library,11,4/3/2015 17:15,San Jose Diridon Caltrain Station,2,192,Subscriber,95126
711559,348,4/3/2015 17:06,2nd at Folsom,62,4/3/2015 17:11,Harry Bridges Plaza (Ferry Building),50,411,Subscriber,94558
711558,161,4/3/2015 17:05,Townsend at 7th,65,4/3/2015 17:08,San Francisco Caltrain 2 (330 Townsend),69,434,Subscriber,94041
711557,727,4/3/2015 17:05,South Van Ness at Market,66,4/3/2015 17:17,Beale at Market,56,409,Subscriber,9611
711555,542,4/3/2015 17:04,Market at 10th,67,4/3/2015 17:13,San Francisco Caltrain 2 (330 Townsend),69,479,Subscriber,94403
711554,579,4/3/2015 17:04,Embarcadero at Folsom,51,4/3/2015 17:14,San Francisco Caltrain (Townsend at 4th),70,501,Subscriber,94062
711553,547,4/3/2015 17:04,Market at 10th,67,4/3/2015 17:13,San Francisco Caltrain 2 (330 Townsend),69,519,Subscriber,94025
711550,349,4/3/2015 17:04,5th at Howard,57,4/3/2015 17:09,San Francisco Caltrain 2 (330 Townsend),69,310,Subscriber,94303
711549,238,4/3/2015 17:04,Market at 4th,76,4/3/2015 17:08,Civic Center BART (7th at Market),72,651,Subscriber,94103
711548,1357,4/3/2015 17:03,Golden Gate at Polk,59,4/3/2015 17:26,Embarcadero at Vallejo,48,416,Subscriber,94305
711545,679,4/3/2015 17:03,Embarcadero at Folsom,51,4/3/2015 17:14,San Francisco Caltrain (Townsend at 4th),70,604,Subscriber,95129
711544,520,4/3/2015 17:02,San Francisco Caltrain (Townsend at 4th),70,4/3/2015 17:11,Howard at 2nd,63,134,Subscriber,94109
711543,1169,4/3/2015 17:02,Embarcadero at Sansome,60,4/3/2015 17:22,San Francisco Caltrain (Townsend at 4th),70,137,Subscriber,95111
711542,435,4/3/2015 17:02,Howard at 2nd,63,4/3/2015 17:09,San Francisco Caltrain (Townsend at 4th),70,86,Subscriber,94041
711541,719,4/3/2015 17:02,San Francisco Caltrain 2 (330 Townsend),69,4/3/2015 17:14,Howard at 2nd,63,620,Subscriber,94109
711540,496,4/3/2015 17:01,Market at Sansome,77,4/3/2015 17:10,San Francisco Caltrain (Townsend at 4th),70,507,Subscriber,94306
711539,771,4/3/2015 17:01,Temporary Transbay Terminal (Howard at Beale),55,4/3/2015 17:14,San Francisco Caltrain (Townsend at 4th),70,549,Subscriber,94030
711538,694,4/3/2015 17:01,San Francisco Caltrain 2 (330 Townsend),69,4/3/2015 17:12,Powell Street BART,39,482,Subscriber,94703
711537,166,4/3/2015 17:01,Mountain View City Hall,27,4/3/2015 17:04,Castro Street and El Camino Real,32,704,Subscriber,94587
711534,636,4/3/2015 17:00,Embarcadero at Sansome,60,4/3/2015 17:11,Harry Bridges Plaza (Ferry Building),50,617,Subscriber,94587
711532,483,4/3/2015 17:00,Howard at 2nd,63,4/3/2015 17:08,San Francisco Caltrain (Townsend at 4th),70,265,Subscriber,94105
711531,276,4/3/2015 17:00,Yerba Buena Center of the Arts (3rd @ Howard),68,4/3/2015 17:04,San Francisco Caltrain (Townsend at 4th),70,582,Subscriber,94010
711530,305,4/3/2015 17:00,Embarcadero at Sansome,60,4/3/2015 17:05,Steuart at Market,74,534,Subscriber,94611
711529,247,4/3/2015 16:59,Yerba Buena Center of the Arts (3rd @ Howard),68,4/3/2015 17:03,5th at Howard,57,611,Subscriber,94103
711528,250,4/3/2015 16:59,Yerba Buena Center of the Arts (3rd @ Howard),68,4/3/2015 17:03,5th at Howard,57,592,Subscriber,94103
711522,560,4/3/2015 16:58,2nd at Townsend,61,4/3/2015 17:07,Steuart at Market,74,351,Subscriber,94037
711521,588,4/3/2015 16:58,San Francisco Caltrain 2 (330 Townsend),69,4/3/2015 17:08,Powell Street BART,39,570,Subscriber,94605
711520,610,4/3/2015 16:57,Embarcadero at Folsom,51,4/3/2015 17:07,San Francisco Caltrain (Townsend at 4th),70,320,Subscriber,94010
711516,366,4/3/2015 16:56,Townsend at 7th,65,4/3/2015 17:02,San Francisco Caltrain 2 (330 Townsend),69,484,Customer,94106
711514,407,4/3/2015 16:56,Embarcadero at Sansome,60,4/3/2015 17:03,Steuart at Market,74,471,Subscriber,94596
711513,535,4/3/2015 16:56,2nd at South Park,64,4/3/2015 17:04,Harry Bridges Plaza (Ferry Building),50,489,Subscriber,94607
711512,220,4/3/2015 16:56,Clay at Battery,41,4/3/2015 17:00,Broadway St at Battery St,82,439,Subscriber,94107
711511,295,4/3/2015 16:55,Palo Alto Caltrain Station,34,4/3/2015 17:00,Cowper at University,37,249,Subscriber,95035
711508,800,4/3/2015 16:54,South Van Ness at Market,66,4/3/2015 17:07,Market at Sansome,77,322,Customer,94134
711507,346,4/3/2015 16:53,Mechanics Plaza (Market at Battery),75,4/3/2015 16:58,Embarcadero at Bryant,54,69,Subscriber,94105
711506,839,4/3/2015 16:54,South Van Ness at Market,66,4/3/2015 17:08,Market at Sansome,77,523,Customer,94134
711505,355,4/3/2015 16:53,San Pedro Square,6,4/3/2015 16:59,San Jose Diridon Caltrain Station,2,92,Subscriber,94002
711502,401,4/3/2015 16:53,Townsend at 7th,65,4/3/2015 17:00,Civic Center BART (7th at Market),72,585,Subscriber,94703
711501,305,4/3/2015 16:48,5th at Howard,57,4/3/2015 16:53,San Francisco Caltrain 2 (330 Townsend),69,601,Subscriber,94403
711500,548,4/3/2015 16:52,Beale at Market,56,4/3/2015 17:01,San Francisco Caltrain (Townsend at 4th),70,561,Subscriber,94303
711497,900,4/3/2015 16:52,San Francisco Caltrain (Townsend at 4th),70,4/3/2015 17:07,Embarcadero at Sansome,60,388,Subscriber,94133
711496,717,4/3/2015 16:52,Mechanics Plaza (Market at Battery),75,4/3/2015 17:04,San Francisco Caltrain (Townsend at 4th),70,498,Subscriber,94301
711495,447,4/3/2015 16:51,Howard at 2nd,63,4/3/2015 16:59,San Francisco Caltrain (Townsend at 4th),70,578,Subscriber,94066
711494,522,4/3/2015 16:51,San Francisco Caltrain 2 (330 Townsend),69,4/3/2015 17:00,Temporary Transbay Terminal (Howard at Beale),55,549,Subscriber,94602
711493,7991,4/3/2015 16:51,Steuart at Market,74,4/3/2015 19:04,Steuart at Market,74,334,Customer,90291
711492,490,4/3/2015 16:51,Embarcadero at Sansome,60,4/3/2015 16:59,Harry Bridges Plaza (Ferry Building),50,487,Subscriber,94939
711489,8019,4/3/2015 16:50,Steuart at Market,74,4/3/2015 19:04,Steuart at Market,74,413,Customer,90291
711488,459,4/3/2015 16:49,South Van Ness at Market,66,4/3/2015 16:57,Townsend at 7th,65,634,Subscriber,94107
711486,662,4/3/2015 16:49,Embarcadero at Folsom,51,4/3/2015 17:00,San Francisco Caltrain (Townsend at 4th),70,278,Customer,94404
711483,7026,4/3/2015 16:49,Powell Street BART,39,4/3/2015 18:46,Powell Street BART,39,609,Customer,94604
711482,836,4/3/2015 16:48,Embarcadero at Sansome,60,4/3/2015 17:02,Temporary Transbay Terminal (Howard at Beale),55,366,Subscriber,94105
711481,7054,4/3/2015 16:48,Powell Street BART,39,4/3/2015 18:45,Powell Street BART,39,506,Customer,94604
711478,527,4/3/2015 16:47,San Francisco Caltrain 2 (330 Townsend),69,4/3/2015 16:56,Powell Street BART,39,589,Subscriber,94606
711477,1368,4/3/2015 16:46,Japantown,9,4/3/2015 17:09,San Salvador at 1st,8,186,Subscriber,95113
711476,207,4/3/2015 16:46,Market at 4th,76,4/3/2015 16:50,5th at Howard,57,310,Subscriber,94107
711475,1412,4/3/2015 16:46,Japantown,9,4/3/2015 17:09,San Salvador at 1st,8,180,Subscriber,95113
711473,298,4/3/2015 16:45,Golden Gate at Polk,59,4/3/2015 16:50,Market at 10th,67,630,Subscriber,94112
711472,440,4/3/2015 16:45,Commercial at Montgomery,45,4/3/2015 16:52,Spear at Folsom,49,317,Subscriber,94105
711471,125,4/3/2015 16:44,Yerba Buena Center of the Arts (3rd @ Howard),68,4/3/2015 16:46,5th at Howard,57,374,Subscriber,94107
711469,763,4/3/2015 16:44,Davis at Jackson,42,4/3/2015 16:57,2nd at Townsend,61,632,Subscriber,94085
711467,7337,4/3/2015 16:43,Powell Street BART,39,4/3/2015 18:46,Powell Street BART,39,318,Customer,94587
711466,1060,4/3/2015 16:43,Townsend at 7th,65,4/3/2015 17:01,Harry Bridges Plaza (Ferry Building),50,309,Subscriber,94568
711465,7385,4/3/2015 16:42,Powell Street BART,39,4/3/2015 18:45,Powell Street BART,39,483,Customer,94587
711463,638,4/3/2015 16:43,Market at 4th,76,4/3/2015 16:53,Embarcadero at Bryant,54,576,Subscriber,94105
711462,263,4/3/2015 16:43,Market at Sansome,77,4/3/2015 16:47,Harry Bridges Plaza (Ferry Building),50,481,Subscriber,94925
711461,761,4/3/2015 16:41,Embarcadero at Vallejo,48,4/3/2015 16:53,San Francisco Caltrain (Townsend at 4th),70,548,Subscriber,94404
711460,1006,4/3/2015 16:40,Davis at Jackson,42,4/3/2015 16:57,San Francisco Caltrain (Townsend at 4th),70,402,Subscriber,94040
711459,441,4/3/2015 16:40,Market at Sansome,77,4/3/2015 16:48,Mechanics Plaza (Market at Battery),75,392,Subscriber,94108
711458,377,4/3/2015 16:40,Embarcadero at Bryant,54,4/3/2015 16:46,Harry Bridges Plaza (Ferry Building),50,497,Subscriber,94111
711457,994,4/3/2015 16:39,Beale at Market,56,4/3/2015 16:56,San Francisco Caltrain (Townsend at 4th),70,134,Subscriber,94070
711456,357,4/3/2015 16:39,2nd at South Park,64,4/3/2015 16:45,5th at Howard,57,449,Subscriber,94107
711455,380,4/3/2015 16:39,2nd at Townsend,61,4/3/2015 16:45,Steuart at Market,74,334,Subscriber,94523
711454,716,4/3/2015 16:39,Post at Kearny,47,4/3/2015 16:51,San Francisco Caltrain 2 (330 Townsend),69,549,Subscriber,94401
711453,472,4/3/2015 16:39,Market at 10th,67,4/3/2015 16:46,San Francisco Caltrain 2 (330 Townsend),69,502,Subscriber,94404
711452,350,4/3/2015 16:38,2nd at South Park,64,4/3/2015 16:44,San Francisco Caltrain (Townsend at 4th),70,509,Subscriber,94105
711451,186,4/3/2015 16:38,Howard at 2nd,63,4/3/2015 16:41,2nd at South Park,64,288,Subscriber,94107
711450,682,4/3/2015 16:37,2nd at Townsend,61,4/3/2015 16:48,Embarcadero at Sansome,60,487,Subscriber,94107
711449,271,4/3/2015 16:37,Commercial at Montgomery,45,4/3/2015 16:41,Market at Sansome,77,475,Subscriber,94103
711448,732,4/3/2015 16:36,Embarcadero at Vallejo,48,4/3/2015 16:48,2nd at Townsend,61,351,Subscriber,94107
711447,392,4/3/2015 16:36,2nd at Townsend,61,4/3/2015 16:43,Harry Bridges Plaza (Ferry Building),50,313,Subscriber,94901
711446,486,4/3/2015 16:36,5th at Howard,57,4/3/2015 16:44,2nd at South Park,64,406,Subscriber,94903
711445,348,4/3/2015 16:35,2nd at South Park,64,4/3/2015 16:41,Yerba Buena Center of the Arts (3rd @ Howard),68,607,Subscriber,94108
711444,960,4/3/2015 16:34,Townsend at 7th,65,4/3/2015 16:50,Temporary Transbay Terminal (Howard at Beale),55,342,Subscriber,94707
711442,875,4/3/2015 16:34,Embarcadero at Sansome,60,4/3/2015 16:48,San Francisco Caltrain 2 (330 Townsend),69,622,Subscriber,95008
711440,859,4/3/2015 16:32,Beale at Market,56,4/3/2015 16:47,San Francisco Caltrain 2 (330 Townsend),69,236,Subscriber,94105
711439,446,4/3/2015 16:31,Embarcadero at Vallejo,48,4/3/2015 16:38,Temporary Transbay Terminal (Howard at Beale),55,404,Subscriber,94611
711438,201,4/3/2015 16:31,Powell Street BART,39,4/3/2015 16:34,Market at 4th,76,576,Subscriber,94105
711437,1752,4/3/2015 16:30,Davis at Jackson,42,4/3/2015 16:59,Market at 10th,67,540,Subscriber,94111
711436,310,4/3/2015 16:30,Santa Clara at Almaden,4,4/3/2015 16:35,San Jose Diridon Caltrain Station,2,132,Subscriber,95020
711435,163,4/3/2015 16:25,Mechanics Plaza (Market at Battery),75,4/3/2015 16:27,Washington at Kearny,46,377,Subscriber,94110
711434,143,4/3/2015 16:29,Steuart at Market,74,4/3/2015 16:31,Embarcadero at Folsom,51,355,Subscriber,94105
711432,634,4/3/2015 16:28,Commercial at Montgomery,45,4/3/2015 16:38,San Francisco Caltrain (Townsend at 4th),70,593,Subscriber,94087
711430,935,4/3/2015 16:26,Harry Bridges Plaza (Ferry Building),50,4/3/2015 16:42,San Francisco Caltrain 2 (330 Townsend),69,570,Subscriber,94107
711427,877,4/3/2015 16:25,South Van Ness at Market,66,4/3/2015 16:40,San Francisco Caltrain (Townsend at 4th),70,628,Subscriber,95122
711425,361,4/3/2015 16:24,Harry Bridges Plaza (Ferry Building),50,4/3/2015 16:30,Embarcadero at Sansome,60,366,Subscriber,94107
711424,650,4/3/2015 16:24,Grant Avenue at Columbus Avenue,73,4/3/2015 16:35,Market at 4th,76,651,Subscriber,94104
711421,652,4/3/2015 16:24,California Ave Caltrain Station,36,4/3/2015 16:34,Palo Alto Caltrain Station,34,694,Subscriber,94530
711420,451,4/3/2015 16:23,Grant Avenue at Columbus Avenue,73,4/3/2015 16:31,Market at Sansome,77,332,Subscriber,94066
711419,223,4/3/2015 16:23,Broadway St at Battery St,82,4/3/2015 16:27,Commercial at Montgomery,45,593,Subscriber,94114
711417,772,4/3/2015 16:23,Townsend at 7th,65,4/3/2015 16:36,Golden Gate at Polk,59,630,Subscriber,94102
711416,650,4/3/2015 16:23,Temporary Transbay Terminal (Howard at Beale),55,4/3/2015 16:33,San Francisco Caltrain (Townsend at 4th),70,878,Subscriber,94403
711415,550,4/3/2015 16:22,Market at Sansome,77,4/3/2015 16:32,San Francisco Caltrain (Townsend at 4th),70,587,Subscriber,94010
711410,358,4/3/2015 16:20,Howard at 2nd,63,4/3/2015 16:26,Market at Sansome,77,567,Subscriber,94107
711407,327,4/3/2015 16:19,Market at 4th,76,4/3/2015 16:24,Mechanics Plaza (Market at Battery),75,577,Subscriber,94105
711406,872,4/3/2015 16:18,Broadway St at Battery St,82,4/3/2015 16:33,Civic Center BART (7th at Market),72,292,Subscriber,94118
711405,253,4/3/2015 16:18,Clay at Battery,41,4/3/2015 16:23,Temporary Transbay Terminal (Howard at Beale),55,357,Subscriber,94105
711402,750,4/3/2015 16:18,Spear at Folsom,49,4/3/2015 16:30,San Francisco Caltrain 2 (330 Townsend),69,353,Subscriber,94158
711401,440,4/3/2015 16:18,Harry Bridges Plaza (Ferry Building),50,4/3/2015 16:25,Embarcadero at Sansome,60,622,Subscriber,94111
711398,554,4/3/2015 16:17,Yerba Buena Center of the Arts (3rd @ Howard),68,4/3/2015 16:26,Powell Street BART,39,506,Customer,44
711397,550,4/3/2015 16:17,Yerba Buena Center of the Arts (3rd @ Howard),68,4/3/2015 16:26,Powell Street BART,39,609,Customer,44
711395,203,4/3/2015 16:15,Mechanics Plaza (Market at Battery),75,4/3/2015 16:19,Harry Bridges Plaza (Ferry Building),50,321,Subscriber,94107
711394,437,4/3/2015 16:15,Yerba Buena Center of the Arts (3rd @ Howard),68,4/3/2015 16:23,San Francisco Caltrain (Townsend at 4th),70,465,Subscriber,94103
711391,379,4/3/2015 16:15,Market at 4th,76,4/3/2015 16:21,Harry Bridges Plaza (Ferry Building),50,532,Subscriber,94903
711390,649,4/3/2015 16:14,Townsend at 7th,65,4/3/2015 16:25,Spear at Folsom,49,274,Subscriber,94105
711389,610,4/3/2015 16:14,Commercial at Montgomery,45,4/3/2015 16:25,Civic Center BART (7th at Market),72,526,Subscriber,94107
711383,679,4/3/2015 16:13,South Van Ness at Market,66,4/3/2015 16:24,San Francisco Caltrain 2 (330 Townsend),69,409,Subscriber,95119
711382,183,4/3/2015 16:10,Townsend at 7th,65,4/3/2015 16:13,San Francisco Caltrain 2 (330 Townsend),69,508,Subscriber,94025
711379,222,4/3/2015 16:12,Davis at Jackson,42,4/3/2015 16:16,Commercial at Montgomery,45,317,Subscriber,94111
711378,1036,4/3/2015 16:12,Broadway St at Battery St,82,4/3/2015 16:29,San Francisco Caltrain (Townsend at 4th),70,375,Subscriber,94065
711376,5727,4/3/2015 16:12,Powell at Post (Union Square),71,4/3/2015 17:47,Embarcadero at Sansome,60,551,Customer,nil
711373,5807,4/3/2015 16:11,Powell at Post (Union Square),71,4/3/2015 17:48,Embarcadero at Sansome,60,575,Customer,nil
711372,518,4/3/2015 16:11,Howard at 2nd,63,4/3/2015 16:19,San Francisco Caltrain (Townsend at 4th),70,623,Subscriber,94062
711370,1066,4/3/2015 16:10,Davis at Jackson,42,4/3/2015 16:28,San Francisco Caltrain (Townsend at 4th),70,554,Subscriber,94087
711368,884,4/3/2015 16:10,Mechanics Plaza (Market at Battery),75,4/3/2015 16:25,San Francisco Caltrain (Townsend at 4th),70,322,Subscriber,95051
711366,434,4/3/2015 16:09,Market at 10th,67,4/3/2015 16:16,San Francisco Caltrain 2 (330 Townsend),69,602,Subscriber,94041
711364,587,4/3/2015 16:07,2nd at South Park,64,4/3/2015 16:17,Harry Bridges Plaza (Ferry Building),50,570,Subscriber,94949
711363,1335,4/3/2015 16:07,San Jose Civic Center,3,4/3/2015 16:29,San Pedro Square,6,296,Customer,2097
711362,890,4/3/2015 16:07,Post at Kearny,47,4/3/2015 16:22,Townsend at 7th,65,515,Subscriber,94010
711361,477,4/3/2015 16:06,5th at Howard,57,4/3/2015 16:14,Harry Bridges Plaza (Ferry Building),50,622,Subscriber,94903
711360,305,4/3/2015 16:06,Temporary Transbay Terminal (Howard at Beale),55,4/3/2015 16:11,Market at Sansome,77,470,Subscriber,94130
711359,783,4/3/2015 16:05,Stanford in Redwood City,25,4/3/2015 16:18,Redwood City Caltrain Station,22,91,Subscriber,94110
711358,537,4/3/2015 16:05,Howard at 2nd,63,4/3/2015 16:14,Powell at Post (Union Square),71,335,Subscriber,94941
711357,245,4/3/2015 16:04,2nd at South Park,64,4/3/2015 16:08,Embarcadero at Bryant,54,505,Subscriber,94105
711356,345,4/3/2015 16:04,5th at Howard,57,4/3/2015 16:10,Temporary Transbay Terminal (Howard at Beale),55,440,Subscriber,94501
711355,938,4/3/2015 16:03,2nd at South Park,64,4/3/2015 16:18,Embarcadero at Sansome,60,597,Subscriber,94107-3471
711354,505,4/3/2015 16:03,MLK Library,11,4/3/2015 16:12,San Jose Diridon Caltrain Station,2,150,Subscriber,94110
711353,758,4/3/2015 16:03,Civic Center BART (7th at Market),72,4/3/2015 16:16,San Francisco Caltrain 2 (330 Townsend),69,574,Subscriber,94062
711352,323,4/3/2015 16:03,Temporary Transbay Terminal (Howard at Beale),55,4/3/2015 16:08,Post at Kearny,47,549,Subscriber,94501
711351,361,4/3/2015 16:02,2nd at South Park,64,4/3/2015 16:08,5th at Howard,57,406,Subscriber,94903
711350,616,4/3/2015 16:03,Temporary Transbay Terminal (Howard at Beale),55,4/3/2015 16:13,San Francisco Caltrain (Townsend at 4th),70,463,Subscriber,94109
711349,462,4/3/2015 16:01,Embarcadero at Folsom,51,4/3/2015 16:09,Commercial at Montgomery,45,461,Subscriber,94133
711348,534,4/3/2015 16:00,Embarcadero at Bryant,54,4/3/2015 16:09,San Francisco Caltrain (Townsend at 4th),70,214,Subscriber,95008
467489,802,9/24/2014 9:42,Embarcadero at Folsom,51,9/24/2014 9:55,San Francisco Caltrain (Townsend at 4th),70,335,Subscriber,94553
